year_film,year_ceremony,ceremony,category,name,film,winner
1955,1956,28,Oscar Actress In A Supporting Role,Jo Van Fleet,East of Eden,True
1955,1956,28,Oscar Art Direction,"Art Direction:  Hal Pereira, Tambi Larsen;  Set Decoration:  Sam Comer, Arthur Krams",The Rose Tattoo,True
1955,1956,28,Oscar Art Direction,"Art Direction:  William Flannery, Jo Mielziner;  Set Decoration:  Robert Priestley",Picnic,True
1955,1956,28,Oscar Cinematography,James Wong Howe,The Rose Tattoo,True
1955,1956,28,Oscar Cinematography,Robert Burks,To Catch a Thief,True
1955,1956,28,Oscar Costume Design,Helen Rose,I'll Cry Tomorrow,True
1955,1956,28,Oscar Costume Design,Charles LeMaire,Love Is a Many-Splendored Thing,True
1955,1956,28,Oscar Directing,Delbert Mann,Marty,True
1955,1956,28,Oscar Documentary,"Nancy Hamilton, Producer",Helen Keller in Her Story,True
1955,1956,28,Oscar Documentary,"Walt Disney, Producer",Men against the Arctic,True
1955,1956,28,Oscar Film Editing,"Charles Nelson, William A. Lyon",Picnic,True
1955,1956,28,Oscar Music,Alfred Newman,Love Is a Many-Splendored Thing,True
1955,1956,28,Oscar Music,"Robert Russell Bennett, Jay Blackton, Adolph Deutsch",Oklahoma!,True
1955,1956,28,Oscar Music,Music by Sammy Fain; Lyrics by Paul Francis Webster,Love Is a Many-Splendored Thing,True
1955,1956,28,Oscar Best Motion Picture,"Harold Hecht, Producer",Marty,True
1955,1956,28,Oscar Short Subject,"Edward Selzer, Producer",Speedy Gonzales,True
1955,1956,28,Oscar Short Subject,"Edmund Reek, Producer",Survival City,True
1955,1956,28,Oscar Short Subject,"Wilbur T. Blume, Producer",The Face of Lincoln,True
1955,1956,28,Oscar Sound Recording,"Todd-AO Sound Department, Fred Hynes, Sound Director",Oklahoma!,True
1955,1956,28,Oscar Special Effects,Paramount Studio,The Bridges at Toko-Ri,True
1955,1956,28,Oscar Writing,Daniel Fuchs,Love Me or Leave Me,True
1955,1956,28,Oscar Writing,Paddy Chayefsky,Marty,True
1955,1956,28,Oscar Writing,"William Ludwig, Sonya Levien",Interrupted Melody,True
1956,1957,29,Oscar Actor,Yul Brynner,The King and I,True
1956,1957,29,Oscar Actor In A Supporting Role,Anthony Quinn,Lust for Life,True
1956,1957,29,Oscar Actress,Ingrid Bergman,Anastasia,True
1956,1957,29,Oscar Actress In A Supporting Role,Dorothy Malone,Written on the Wind,True
1956,1957,29,Oscar Art Direction,"Art Direction:  Cedric Gibbons, Malcolm F. Brown;  Set Decoration:  Edwin B. Willis, F. Keogh Gleason",Somebody Up There Likes Me,True
1956,1957,29,Oscar Art Direction,"Art Direction:  Lyle R. Wheeler, John DeCuir;  Set Decoration:  Walter M. Scott, Paul S. Fox",The King and I,True
1956,1957,29,Oscar Cinematography,Joseph Ruttenberg,Somebody Up There Likes Me,True
1956,1957,29,Oscar Cinematography,Lionel Lindon,Around the World in 80 Days,True
1956,1957,29,Oscar Costume Design,Jean Louis,The Solid Gold Cadillac,True
1956,1957,29,Oscar Costume Design,Irene Sharaff,The King and I,True
1956,1957,29,Oscar Directing,George Stevens,Giant,True
1956,1957,29,Oscar Documentary,"Jacques-Yves Cousteau, Producer",The Silent World,True
1956,1957,29,Oscar Documentary,"Louis Clyde Stoumen, Producer",The True Story of the Civil War,True
1956,1957,29,Oscar Film Editing,"Gene Ruggiero, Paul Weatherwax",Around the World in 80 Days,True
1956,1957,29,Oscar Foreign Language Film,"Italy; Dino De Laurentiis and Carlo Ponti, Producers",La Strada,True
1956,1957,29,Oscar Music,Victor Young,Around the World in 80 Days,True
1956,1957,29,Oscar Music,"Alfred Newman, Ken Darby",The King and I,True
1956,1957,29,Oscar Music,Music and Lyrics by Jay Livingston and Ray Evans,The Man Who Knew Too Much,True
1956,1957,29,Oscar Best Motion Picture,"Michael Todd, Producer",Around the World in 80 Days,True
1956,1957,29,Oscar Short Subject,"Stephen Bosustow, Producer",Mister Magoo's Puddle Jumper,True
1956,1957,29,Oscar Short Subject,"Konstantin Kalser, Producer",Crashing the Water Barrier,True
1956,1957,29,Oscar Short Subject,Romulus Films,The Bespoke Overcoat,True
1956,1957,29,Oscar Sound Recording,"20th Century-Fox Studio Sound Department, Carl Faulkner, Sound Director",The King and I,True
1956,1957,29,Oscar Special Effects,John Fulton,The Ten Commandments,True
1956,1957,29,Oscar Writing,Dalton Trumbo,The Brave One,True
1956,1957,29,Oscar Writing,"James Poe, John Farrow, S.J. Perelman",Around the World in 80 Days,True
1956,1957,29,Oscar Writing,Albert Lamorisse,The Red Balloon,True
1957,1958,30,Oscar Actor,Alec Guinness,The Bridge on the River Kwai,True
1957,1958,30,Oscar Actor In A Supporting Role,Red Buttons,Sayonara,True
1957,1958,30,Oscar Actress,Joanne Woodward,The Three Faces of Eve,True
1957,1958,30,Oscar Actress In A Supporting Role,Miyoshi Umeki,Sayonara,True
1957,1958,30,Oscar Art Direction,Art Direction:  Ted Haworth;  Set Decoration:  Robert Priestley,Sayonara,True
1957,1958,30,Oscar Cinematography,Jack Hildyard,The Bridge on the River Kwai,True
1957,1958,30,Oscar Costume Design,Orry-Kelly,Les Girls,True
1957,1958,30,Oscar Directing,David Lean,The Bridge on the River Kwai,True
1957,1958,30,Oscar Documentary,"Jerome Hill, Producer",Albert Schweitzer,True
1957,1958,30,Oscar Film Editing,Peter Taylor,The Bridge on the River Kwai,True
1957,1958,30,Oscar Foreign Language Film,Italy,The Nights of Cabiria,True
1957,1958,30,Oscar Music,Malcolm Arnold,The Bridge on the River Kwai,True
1957,1958,30,Oscar Music,Music by James Van Heusen; Lyrics by Sammy Cahn,The Joker Is Wild,True
1957,1958,30,Oscar Best Motion Picture,"Sam Spiegel, Producer",The Bridge on the River Kwai,True
1957,1958,30,Oscar Short Subject,"Edward Selzer, Producer",Birds Anonymous,True
1957,1958,30,Oscar Short Subject,"Larry Lansburgh, Producer",The Wetback Hound,True
1957,1958,30,Oscar Sound Recording,"Warner Bros. Studio Sound Department, George Groves, Sound Director",Sayonara,True
1957,1958,30,Oscar Special Effects,Audible Effects by Walter Rossi,The Enemy Below,True
1957,1958,30,Oscar Writing,"Michael Wilson, Carl Foreman, Pierre Boulle",The Bridge on the River Kwai,True
1957,1958,30,Oscar Writing,George Wells,Designing Woman,True
1958,1959,31,Oscar Actor,David Niven,Separate Tables,True
1958,1959,31,Oscar Actor In A Supporting Role,Burl Ives,The Big Country,True
1958,1959,31,Oscar Actress,Susan Hayward,I Want to Live!,True
1958,1959,31,Oscar Actress In A Supporting Role,Wendy Hiller,Separate Tables,True
1958,1959,31,Oscar Art Direction,"Art Direction:  William A. Horning, Preston Ames;  Set Decoration:  Henry Grace, Keogh Gleason",Gigi,True
1958,1959,31,Oscar Cinematography,Sam Leavitt,The Defiant Ones,True
1958,1959,31,Oscar Cinematography,Joseph Ruttenberg,Gigi,True
1958,1959,31,Oscar Costume Design,Cecil Beaton,Gigi,True
1958,1959,31,Oscar Directing,Vincente Minnelli,Gigi,True
1958,1959,31,Oscar Documentary,"Ben Sharpsteen, Producer",White Wilderness,True
1958,1959,31,Oscar Documentary,"Ben Sharpsteen, Producer",Ama Girls,True
1958,1959,31,Oscar Film Editing,Adrienne Fazan,Gigi,True
1958,1959,31,Oscar Foreign Language Film,France,My Uncle,True
1958,1959,31,Oscar Music,Dimitri Tiomkin,The Old Man and the Sea,True
1958,1959,31,Oscar Music,Andre Previn,Gigi,True
1958,1959,31,Oscar Music,Music by Frederick Loewe; Lyrics by Alan Jay Lerner,Gigi,True
1958,1959,31,Oscar Best Motion Picture,"Arthur Freed, Producer",Gigi,True
1958,1959,31,Oscar Short Subject,"John W. Burton, Producer",Knighty Knight Bugs,True
1958,1959,31,Oscar Short Subject,"Walt Disney, Producer",Grand Canyon,True
1958,1959,31,Oscar Sound,"Todd-AO Sound Department, Fred Hynes, Sound Director",South Pacific,True
1958,1959,31,Oscar Special Effects,Visual Effects by Tom Howard,tom thumb,True
1958,1959,31,Oscar Writing,Alan Jay Lerner,Gigi,True
1958,1959,31,Oscar Writing,"Nedrick Young, Harold Jacob Smith",The Defiant Ones,True
1959,1960,32,Oscar Actor,Charlton Heston,Ben-Hur,True
1959,1960,32,Oscar Actor In A Supporting Role,Hugh Griffith,Ben-Hur,True
1959,1960,32,Oscar Actress,Simone Signoret,Room at the Top,True
1959,1960,32,Oscar Actress In A Supporting Role,Shelley Winters,The Diary of Anne Frank,True
1959,1960,32,Oscar Art Direction,"Art Direction:  Lyle R. Wheeler, George W. Davis;  Set Decoration:  Walter M. Scott, Stuart A. Reiss",The Diary of Anne Frank,True
1959,1960,32,Oscar Art Direction,"Art Direction:  William A. Horning, Edward Carfagno;  Set Decoration:  Hugh Hunt",Ben-Hur,True
1959,1960,32,Oscar Cinematography,William C. Mellor,The Diary of Anne Frank,True
1959,1960,32,Oscar Cinematography,Robert L. Surtees,Ben-Hur,True
1959,1960,32,Oscar Costume Design,Orry-Kelly,Some Like It Hot,True
1959,1960,32,Oscar Costume Design,Elizabeth Haffenden,Ben-Hur,True
1959,1960,32,Oscar Directing,William Wyler,Ben-Hur,True
1959,1960,32,Oscar Documentary,"Bernhard Grzimek, Producer",Serengeti Shall Not Die,True
1959,1960,32,Oscar Documentary,"Bert Haanstra, Producer",Glass,True
1959,1960,32,Oscar Film Editing,"Ralph E. Winters, John D. Dunning",Ben-Hur,True
1959,1960,32,Oscar Foreign Language Film,France,Black Orpheus,True
1959,1960,32,Oscar Music,Miklos Rozsa,Ben-Hur,True
1959,1960,32,Oscar Music,"Andre Previn, Ken Darby",Porgy and Bess,True
1959,1960,32,Oscar Music,Music by James Van Heusen; Lyrics by Sammy Cahn,A Hole in the Head,True
1959,1960,32,Oscar Best Motion Picture,"Sam Zimbalist, Producer",Ben-Hur,True
1959,1960,32,Oscar Short Subject,"John Hubley, Producer",Moonbird,True
1959,1960,32,Oscar Short Subject,"Jacques-Yves Cousteau, Producer",The Golden Fish,True
1959,1960,32,Oscar Sound,"Metro-Goldwyn-Mayer Studio Sound Department, Franklin E. Milton, Sound Director",Ben-Hur,True
1959,1960,32,Oscar Special Effects,"Visual Effects by A. Arnold Gillespie, Robert MacDonald; Audible Effects by Milo Lory",Ben-Hur,True
1959,1960,32,Oscar Writing,Neil Paterson,Room at the Top,True
1959,1960,32,Oscar Writing,"Story by Russell Rouse, Clarence Greene;  Screenplay by Stanley Shapiro, Maurice Richlin",Pillow Talk,True
1960,1961,33,Oscar Actor,Burt Lancaster,Elmer Gantry,True
1960,1961,33,Oscar Actor In A Supporting Role,Peter Ustinov,Spartacus,True
1960,1961,33,Oscar Actress,Elizabeth Taylor,Butterfield 8,True
1960,1961,33,Oscar Actress In A Supporting Role,Shirley Jones,Elmer Gantry,True
1960,1961,33,Oscar Art Direction,Art Direction:  Alexander Trauner;  Set Decoration:  Edward G. Boyle,The Apartment,True
1960,1961,33,Oscar Art Direction,"Art Direction:  Alexander Golitzen, Eric Orbom;  Set Decoration:  Russell A. Gausman, Julia Heron",Spartacus,True
1960,1961,33,Oscar Cinematography,Freddie Francis,Sons and Lovers,True
1960,1961,33,Oscar Cinematography,Russell Metty,Spartacus,True
1960,1961,33,Oscar Costume Design,"Edith Head, Edward Stevenson",The Facts of Life,True
1960,1961,33,Oscar Costume Design,"Valles, Bill Thomas",Spartacus,True
1960,1961,33,Oscar Directing,Billy Wilder,The Apartment,True
1960,1961,33,Oscar Documentary,"Larry Lansburgh, Producer",The Horse with the Flying Tail,True
1960,1961,33,Oscar Documentary,"James Hill, Producer",Giuseppina,True
1960,1961,33,Oscar Film Editing,Daniel Mandell,The Apartment,True
1960,1961,33,Oscar Foreign Language Film,Sweden,The Virgin Spring,True
1960,1961,33,Oscar Music,Ernest Gold,Exodus,True
1960,1961,33,Oscar Music,"Morris Stoloff, Harry Sukman",Song without End (The Story of Franz Liszt),True
1960,1961,33,Oscar Music,Music and Lyrics by Manos Hadjidakis,Never on Sunday,True
1960,1961,33,Oscar Best Motion Picture,"Billy Wilder, Producer",The Apartment,True
1960,1961,33,Oscar Short Subject,"William L. Snyder, Producer",Munro,True
1960,1961,33,Oscar Short Subject,"Ezra R. Baker, Producer",Day of the Painter,True
1960,1961,33,Oscar Sound,"Samuel Goldwyn Studio Sound Department, Gordon E. Sawyer, Sound Director; and Todd-AO Sound Department, Fred Hynes, Sound Director",The Alamo,True
1960,1961,33,Oscar Special Effects,"Visual Effects by Gene Warren, Tim Baar",The Time Machine,True
1960,1961,33,Oscar Writing,Richard Brooks,Elmer Gantry,True
1960,1961,33,Oscar Writing,"Billy Wilder, I. A. L. Diamond",The Apartment,True
1961,1962,34,Oscar Actor,Maximilian Schell,Judgment at Nuremberg,True
1961,1962,34,Oscar Actor In A Supporting Role,George Chakiris,West Side Story,True
1961,1962,34,Oscar Actress,Sophia Loren,Two Women,True
1961,1962,34,Oscar Actress In A Supporting Role,Rita Moreno,West Side Story,True
1961,1962,34,Oscar Art Direction,Art Direction:  Harry Horner;  Set Decoration:  Gene Callahan,The Hustler,True
1961,1962,34,Oscar Art Direction,Art Direction:  Boris Leven;  Set Decoration:  Victor A. Gangelin,West Side Story,True
1961,1962,34,Oscar Cinematography,Eugen Shuftan,The Hustler,True
1961,1962,34,Oscar Cinematography,Daniel L. Fapp,West Side Story,True
1961,1962,34,Oscar Costume Design,Piero Gherardi,La Dolce Vita,True
1961,1962,34,Oscar Costume Design,Irene Sharaff,West Side Story,True
1961,1962,34,Oscar Directing,"Robert Wise, Jerome Robbins",West Side Story,True
1961,1962,34,Oscar Documentary,"Arthur Cohn and Rene Lafuite, Producers",Le Ciel et la Boue (Sky Above and Mud Beneath),True
1961,1962,34,Oscar Documentary,"Frank P. Bibas, Producer",Project Hope,True
1961,1962,34,Oscar Film Editing,Thomas Stanford,West Side Story,True
1961,1962,34,Oscar Foreign Language Film,Sweden,Through a Glass Darkly,True
1961,1962,34,Oscar Music,Henry Mancini,Breakfast at Tiffany's,True
1961,1962,34,Oscar Music,"Saul Chaplin, Johnny Green, Sid Ramin, Irwin Kostal",West Side Story,True
1961,1962,34,Oscar Music,Music by Henry Mancini; Lyrics by Johnny Mercer,Breakfast at Tiffany's,True
1961,1962,34,Oscar Best Motion Picture,"Robert Wise, Producer",West Side Story,True
1961,1962,34,Oscar Short Subject,Zagreb Film,Ersatz (The Substitute),True
1961,1962,34,Oscar Short Subject,Templar Film Studios,Seawards the Great Ships,True
1961,1962,34,Oscar Sound,"Todd-AO Sound Department, Fred Hynes, Sound Director; and Samuel Goldwyn Studio Sound Department, Gordon E. Sawyer, Sound Director",West Side Story,True
1961,1962,34,Oscar Special Effects,Visual Effects by Bill Warrington; Audible Effects by Vivian C. Greenham,The Guns of Navarone,True
1961,1962,34,Oscar Writing,Abby Mann,Judgment at Nuremberg,True
1961,1962,34,Oscar Writing,William Inge,Splendor in the Grass,True
1962,1963,35,Oscar Actor,Gregory Peck,To Kill a Mockingbird,True
1962,1963,35,Oscar Actor In A Supporting Role,Ed Begley,Sweet Bird of Youth,True
1962,1963,35,Oscar Actress,Anne Bancroft,The Miracle Worker,True
1962,1963,35,Oscar Actress In A Supporting Role,Patty Duke,The Miracle Worker,True
1962,1963,35,Oscar Art Direction,"Art Direction:  Alexander Golitzen, Henry Bumstead;  Set Decoration:  Oliver Emert",To Kill a Mockingbird,True
1962,1963,35,Oscar Art Direction,"Art Direction:  John Box, John Stoll;  Set Decoration:  Dario Simoni",Lawrence of Arabia,True
1962,1963,35,Oscar Cinematography,"Jean Bourgoin, Walter Wottitz, (Henri Persin)",The Longest Day,True
1962,1963,35,Oscar Cinematography,Fred A. Young,Lawrence of Arabia,True
1962,1963,35,Oscar Costume Design,Norma Koch,What Ever Happened to Baby Jane?,True
1962,1963,35,Oscar Costume Design,Mary Wills,The Wonderful World of the Brothers Grimm,True
1962,1963,35,Oscar Directing,David Lean,Lawrence of Arabia,True
1962,1963,35,Oscar Documentary,"Louis Clyde Stoumen, Producer",Black Fox,True
1962,1963,35,Oscar Documentary,"Jack Howells, Producer",Dylan Thomas,True
1962,1963,35,Oscar Film Editing,Anne Coates,Lawrence of Arabia,True
1962,1963,35,Oscar Foreign Language Film,France,Sundays and Cybele,True
1962,1963,35,Oscar Music,Maurice Jarre,Lawrence of Arabia,True
1962,1963,35,Oscar Music,Ray Heindorf,Meredith Willson's The Music Man,True
1962,1963,35,Oscar Music,Music by Henry Mancini; Lyrics by Johnny Mercer,Days of Wine and Roses,True
1962,1963,35,Oscar Best Picture,"Sam Spiegel, Producer",Lawrence of Arabia,True
1962,1963,35,Oscar Short Subject,"John Hubley and Faith Hubley, Producers",The Hole,True
1962,1963,35,Oscar Short Subject,"Pierre Etaix and J.C. Carrière, Producers",Heureux Anniversaire (Happy Anniversary),True
1962,1963,35,Oscar Sound,"Shepperton Studio Sound Department, John Cox, Sound Director",Lawrence of Arabia,True
1962,1963,35,Oscar Special Effects,Visual Effects by Robert MacDonald; Audible Effects by Jacques Maumont,The Longest Day,True
1962,1963,35,Oscar Writing,Horton Foote,To Kill a Mockingbird,True
1962,1963,35,Oscar Writing,"Ennio de Concini, Alfredo Giannetti, Pietro Germi",Divorce--Italian Style,True
1963,1964,36,Oscar Actor,Sidney Poitier,Lilies of the Field,True
1963,1964,36,Oscar Actor In A Supporting Role,Melvyn Douglas,Hud,True
1963,1964,36,Oscar Actress,Patricia Neal,Hud,True
1963,1964,36,Oscar Actress In A Supporting Role,Margaret Rutherford,The V.I.P.s,True
1963,1964,36,Oscar Art Direction,Gene Callahan,America America,True
1963,1964,36,Oscar Art Direction,"Art Direction:  John DeCuir, Jack Martin Smith, Hilyard Brown, Herman Blumenthal, Elven Webb, Maurice Pelling, Boris Juraga;  Set Decoration:  Walter M. Scott, Paul S. Fox, Ray Moyer",Cleopatra,True
1963,1964,36,Oscar Cinematography,James Wong Howe,Hud,True
1963,1964,36,Oscar Cinematography,Leon Shamroy,Cleopatra,True
1963,1964,36,Oscar Costume Design,Piero Gherardi,Federico Fellini's 8-1/2,True
1963,1964,36,Oscar Costume Design,"Irene Sharaff, Vittorio Nino Novarese, Renie",Cleopatra,True
1963,1964,36,Oscar Directing,Tony Richardson,Tom Jones,True
1963,1964,36,Oscar Documentary,"Robert Hughes, Producer",Robert Frost: A Lover's Quarrel with the World,True
1963,1964,36,Oscar Documentary,"Simon Schiffrin, Producer",Chagall,True
1963,1964,36,Oscar Film Editing,Harold F. Kress,How the West Was Won,True
1963,1964,36,Oscar Foreign Language Film,Italy,Federico Fellini's 8-1/2,True
1963,1964,36,Oscar Music,John Addison,Tom Jones,True
1963,1964,36,Oscar Music,Andre Previn,Irma La Douce,True
1963,1964,36,Oscar Music,Music by James Van Heusen; Lyrics by Sammy Cahn,Papa's Delicate Condition,True
